ALC_FOX_CRI,FOX_Crime,CISCO
ALC_FOX_TRAV,FOX_Traveller,CISCO
ALC_FX,FX,CISCO
ALC_GEM_COM,NA1,CISCO
ALC_GEM_LIF,NA1,CISCO
ALC_GEM_MOV,Gemini_Movies,CISCO
ALC_GEM_MUS,NA1,CISCO
ALC_GEM_NEWS,NA1,CISCO
ALC_GEM_TV,Gemini_TV,CISCO
ALC_GET_PUN,Get_Punjabi,CISCO
ALC_GOD,God_TV,CISCO
ALC_GUL_NEW,NA1,CISCO
ALC_HAMM,Hammar_TV,CISCO
ALC_HATH_MUS,Hathway_Music,CISCO
ALC_HBO,HBO_Movies,CISCO
ALC_HBO_DEF,HBO Pack,CISCO
ALC_HBO_DEF_HD,NA1,CISCO
ALC_HBO_HIT,HBO Pack,CISCO
ALC_HBO_HIT_HD,NA1,CISCO
ALC_HEAD_TOD,Headlines_Today,CISCO
ALC_HIST,History_TV18,CISCO
ALC_HIT_ENT,NA1,CISCO
ALC_HOM_SHOP,HomeShop18,CISCO
ALC_HUNG,Hungama_TV,CISCO
ALC_IBN_LOK,IBN_Lokmat,CISCO
ALC_IBN7,IBN7,CISCO
ALC_IND_NEWS,India_News,CISCO
ALC_IND_TV,India_TV,CISCO
ALC_IN_SYNC,NA1,CISCO
ALC_INX_NEWS,NA1,CISCO
ALC_ITV_GRAN,ITV_Granada,CISCO
ALC_JAI_MAH,NA1,CISCO
ALC_JAY_MAX,Jaya_Max,CISCO
ALC_JAY_MOV,Jaya_Movies,CISCO
ALC_JAY_PLUS,Jaya_Plus,CISCO
ALC_JAY_TV,Jaya_TV,CISCO
ALC_JIA,NA1,CISCO
ALC_JUK_BOX,NA1,CISCO
ALC_KAIR,Kairali,CISCO
ALC_KAI_PEO,Kairali_People,CISCO
ALC_KAL_GEC,Kalaingar_TV,CISCO
ALC_KIRAN,Kiran_Tv,CISCO
ALC_KOCH,NA1,CISCO
ALC_KTV,KTV,CISCO
ALC_KUSH,NA1,CISCO
ALC_LEMO,Lemon_News,CISCO
ALC_LIFOK,Life_OK,CISCO
ALC_LIVE_IND,Live_India,CISCO
ALC_LOR_BUDD,Lord_buddha,CISCO
